yearID,playerID,Salary,stint_pitch,W,L,G_pitch,GS_pitch,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP_pitch,HBP,BK,BFP,GF,R,SH,SF,GIDP,stint_field,G_field,GS_field,InnOuts,PO,A,E,DP,PB,WP_field,SB,CS,ZR,TrainVal
2006,lyonbr01,830000,1,2,4,68,0,0,0,0,208,68,30,7,22,46,0.258,3.89,7.0,1,0.0,0,293.0,22,32,3.0,4.0,6.0,1,68,0.0,208.0,1,8,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2007,lyonbr01,1500000,1,6,4,73,0,0,0,2,222,70,22,2,22,40,0.251,2.68,2.0,3,1.0,1,307.0,20,25,3.0,2.0,7.0,1,73,0.0,222.0,3,9,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2008,lyonbr01,3125000,1,3,5,61,0,0,0,26,178,75,31,7,13,44,0.301,4.7,1.0,1,0.0,0,265.0,50,34,2.0,1.0,3.0,1,61,0.0,178.0,4,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,lyonbr01,4250000,1,6,5,65,0,0,0,3,236,56,25,7,31,57,0.205,2.86,9.0,3,2.0,0,314.0,27,25,5.0,3.0,7.0,1,65,0.0,236.0,10,16,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2010,lyonbr01,4250000,1,6,6,79,0,0,0,20,234,68,27,2,31,54,0.231,3.12,12.0,3,3.0,0,333.0,28,28,4.0,0.0,5.0,1,79,0.0,234.0,12,12,2.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,lyonbr01,5250000,1,3,3,15,0,0,0,4,40,27,17,4,5,6,0.409,11.48,1.0,1,0.0,0,71.0,13,17,0.0,0.0,0.0,1,15,0.0,40.0,4,3,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2012,lyonbr01,5500000,3,4,2,67,0,0,0,1,183,56,21,5,20,63,0.469,6.13,3.0,6,3.0,0,258.0,21,21,1.0,1.0,1.0,3,67,0.0,183.0,3,5,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,lyonbr01,750000,1,2,2,37,0,0,0,0,103,43,19,3,13,23,0.323,4.98,3.0,1,0.0,0,153.0,7,20,5.0,2.0,7.0,1,37,0.0,103.0,1,5,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,lyonsty01,512500,1,2,0,30,0,0,0,0,144,35,18,9,14,46,0.205,3.38,0.0,2,0.0,0,187.0,10,18,1.0,1.0,6.0,1,30,0.0,144.0,2,4,0.0,1,0.0,0.0,0.0,0.0,0.0,Validation
2006,macdomi01,430000,3,1,1,29,0,0,0,1,87,21,5,1,6,21,0.367,1.8,0.0,1,1.0,0,110.0,7,5,1.0,0.0,6.0,3,29,0.0,87.0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,macdomi01,1500000,1,2,5,54,0,0,0,0,127,50,32,3,33,39,0.291,6.8,3.0,8,2.0,0,208.0,8,37,0.0,1.0,6.0,1,54,0.0,127.0,3,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,macdomi01,1950000,1,0,0,16,0,0,0,0,51,16,4,0,12,12,0.25,2.12,2.0,4,2.0,1,78.0,8,4,0.0,0.0,3.0,1,16,0.0,51.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,macdomi01,2650000,3,1,1,57,0,0,0,20,163,52,26,3,38,34,0.636,16.060000000000002,3.0,10,3.0,0,246.0,41,31,2.0,3.0,12.0,3,57,0.0,163.0,4,6,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2011,macdomi01,500000,1,3,1,69,0,0,0,1,171,54,13,3,29,41,0.257,2.05,3.0,3,3.0,0,247.0,14,16,3.0,2.0,8.0,1,69,0.0,171.0,1,9,3.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,macdomi01,650000,1,0,0,7,0,0,0,0,17,9,5,0,6,4,0.346,7.94,0.0,0,0.0,0,32.0,1,5,0.0,0.0,0.0,1,7,0.0,17.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,machije01,490500,1,3,1,51,0,0,0,0,159,46,14,2,12,51,0.234,2.38,3.0,2,0.0,0,211.0,9,15,1.0,1.0,6.0,1,51,0.0,159.0,3,11,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,machije01,505000,1,7,1,71,0,0,0,2,199,45,19,5,18,51,0.201,2.58,3.0,5,1.0,1,249.0,13,19,5.0,1.0,12.0,1,71,0.0,199.0,2,18,2.0,4,0.0,0.0,0.0,0.0,0.0,Training
2015,machije01,527500,3,2,0,59,0,0,0,4,174,59,33,8,22,42,0.507,10.23,0.0,3,1.0,0,257.0,17,35,2.0,3.0,3.0,3,59,0.0,174.0,4,10,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,maddugr01,9000000,3,15,14,34,34,0,0,0,630,219,98,20,37,117,0.528,7.99,7.0,0,0.0,0,862.0,0,109,11.0,5.0,17.0,3,34,34.0,630.0,14,52,0.0,9,0.0,0.0,0.0,0.0,0.0,Training
2007,maddugr01,10000000,1,14,11,34,34,1,0,0,594,221,91,14,25,104,0.285,4.14,3.0,5,6.0,0,830.0,0,92,15.0,8.0,14.0,1,34,34.0,594.0,19,51,1.0,5,0.0,0.0,0.0,0.0,0.0,Training
2008,maddugr01,10000000,3,8,13,33,33,0,0,0,582,204,91,21,30,98,0.547,9.08,5.0,2,6.0,2,804.0,0,105,9.0,8.0,16.0,3,33,33.0,582.0,17,57,3.0,4,0.0,0.0,0.0,0.0,0.0,Training
2009,madriwa01,404730,1,0,0,13,0,0,0,0,38,18,14,2,12,5,0.333,9.95,1.0,2,1.0,0,67.0,6,14,0.0,0.0,1.0,1,13,0.0,38.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,madsory01,400000,1,11,9,50,17,0,0,2,403,176,85,20,50,99,0.321,5.69,4.0,12,10.0,0,620.0,8,92,9.0,3.0,12.0,1,50,17.0,403.0,9,20,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2007,madsory01,1100000,1,2,2,38,0,0,0,1,168,48,19,5,23,43,0.231,3.05,4.0,2,2.0,2,237.0,9,19,2.0,2.0,1.0,1,38,0.0,168.0,2,10,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,madsory01,1400000,1,4,2,76,0,0,0,1,248,79,28,6,23,67,0.254,3.05,4.0,2,1.0,1,340.0,14,29,3.0,2.0,7.0,1,76,0.0,248.0,4,12,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,madsory01,2333333,1,5,5,79,0,0,0,10,232,73,28,7,22,78,0.251,3.26,3.0,1,3.0,0,320.0,28,29,3.0,1.0,8.0,1,79,0.0,232.0,5,9,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,madsory01,4833333,1,6,2,55,0,0,0,5,159,42,15,4,13,64,0.212,2.55,3.0,2,4.0,0,217.0,21,16,2.0,0.0,3.0,1,55,0.0,159.0,2,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,madsory01,4833333,1,4,2,62,0,0,0,32,182,54,16,2,16,62,0.243,2.37,8.0,0,1.0,0,246.0,46,16,6.0,1.0,6.0,1,62,0.0,182.0,1,5,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,madsory01,850000,1,1,2,68,0,0,0,3,190,47,15,5,14,58,0.205,2.13,1.0,1,2.0,0,248.0,12,17,0.0,3.0,4.0,1,68,0.0,190.0,6,13,0.0,4,0.0,0.0,0.0,0.0,0.0,Training
2016,madsory01,6666667,1,6,7,63,0,0,0,30,194,63,26,7,20,49,0.257,3.62,3.0,4,2.0,1,270.0,53,27,2.0,1.0,8.0,1,63,0.0,194.0,3,10,0.0,1,0.0,0.0,0.0,0.0,0.0,Validation
2016,maedake01,3125000,1,16,11,32,32,0,0,0,527,150,68,20,50,179,0.229,3.48,6.0,6,8.0,0,716.0,0,72,0.0,3.0,10.0,1,32,32.0,527.0,17,24,3.0,4,0.0,0.0,0.0,0.0,0.0,Validation
2007,mahayro01,1250000,3,3,0,58,0,0,0,1,201,52,19,4,37,55,0.43,5.02,2.0,1,1.0,1,281.0,8,20,3.0,2.0,7.0,3,58,0.0,201.0,3,8,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,mahayro01,4000000,1,5,0,57,0,0,0,0,194,61,25,6,29,49,0.252,3.48,0.0,1,1.0,0,278.0,3,27,0.0,6.0,6.0,1,57,0.0,194.0,0,8,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2009,mahayro01,4000000,3,2,1,57,0,0,0,0,151,62,24,10,22,42,0.519,6.79,2.0,5,4.0,0,239.0,11,29,1.0,2.0,4.0,3,57,0.0,151.0,5,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,maholpa01,328000,1,8,10,30,30,0,0,0,528,202,93,19,81,117,0.295,4.76,6.0,3,12.0,1,788.0,0,98,7.0,4.0,23.0,1,30,30.0,528.0,10,41,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2007,maholpa01,403000,1,10,15,29,29,2,1,0,533,204,99,22,49,105,0.295,5.02,3.0,5,6.0,0,765.0,0,110,13.0,6.0,29.0,1,29,29.0,533.0,4,32,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2008,maholpa01,424500,1,9,9,31,31,1,0,0,619,201,85,21,63,139,0.263,3.71,2.0,2,9.0,1,853.0,0,89,8.0,8.0,27.0,1,31,31.0,619.0,7,30,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2009,maholpa01,2500000,1,8,9,31,31,0,0,0,584,221,96,14,60,119,0.29,4.44,4.0,11,6.0,1,836.0,0,102,7.0,1.0,28.0,1,31,31.0,584.0,9,39,2.0,3,0.0,0.0,0.0,0.0,0.0,Training
2010,maholpa01,5000000,1,9,15,32,32,1,1,0,556,228,105,15,62,102,0.303,5.1,2.0,2,9.0,0,840.0,0,119,10.0,6.0,21.0,1,32,32.0,556.0,12,33,3.0,2,0.0,0.0,0.0,0.0,0.0,Training
2011,maholpa01,6250000,1,6,14,26,26,1,1,0,487,160,66,11,50,97,0.262,3.66,6.0,3,8.0,0,687.0,0,72,8.0,10.0,17.0,1,26,26.0,487.0,9,28,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2012,maholpa01,4250000,3,13,11,32,31,1,1,0,567,178,77,20,53,140,0.497,7.28,3.0,5,11.0,0,786.0,0,80,7.0,4.0,19.0,3,32,31.0,567.0,5,26,2.0,1,0.0,0.0,0.0,0.0,0.0,Training
2013,maholpa01,6500000,1,10,11,26,26,0,0,0,459,169,75,17,47,105,0.28,4.41,3.0,3,10.0,0,670.0,0,82,8.0,2.0,20.0,1,26,26.0,459.0,7,18,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2014,maholpa01,1500000,1,1,5,30,8,0,0,0,212,82,38,8,28,34,0.297,4.84,3.0,2,3.0,1,311.0,7,44,3.0,1.0,15.0,1,30,8.0,212.0,4,13,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,maiermi01,459000,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0.0,0.0,0,0.0,0,4.0,1,0,0.0,0.0,0.0,2,30,19.0,612.0,65,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,maiermi01,865000,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,1.0,2,23,15.0,465.0,38,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,mainejo01,391000,1,15,10,32,32,1,1,0,573,168,83,23,75,180,0.235,3.91,3.0,2,5.0,0,810.0,0,90,11.0,4.0,5.0,1,32,32.0,573.0,5,16,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2008,mainejo01,450000,1,10,8,25,25,0,0,0,420,122,65,16,67,122,0.234,4.18,2.0,10,4.0,0,608.0,0,70,10.0,5.0,5.0,1,25,25.0,420.0,7,17,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,mainejo01,2600000,1,7,6,15,15,0,0,0,244,67,40,8,38,55,0.224,4.43,2.0,5,4.0,0,349.0,0,42,6.0,2.0,2.0,1,15,15.0,244.0,8,6,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,mainejo01,3300000,1,1,3,9,9,0,0,0,119,47,27,8,25,39,0.297,6.13,1.0,3,2.0,0,190.0,0,29,4.0,1.0,1.0,1,9,9.0,119.0,1,6,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,majewga01,352000,3,4,4,65,0,0,0,0,211,79,36,5,29,43,0.668,11.98,3.0,6,4.0,0,316.0,21,38,1.0,3.0,7.0,3,65,0.0,211.0,5,9,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2014,maldoma01,502000,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0.0,0.0,0,0.0,0,4.0,1,0,0.0,0.0,0.0,3,45,30.0,862.0,256,24,7.0,2,2.0,0.0,13.0,6.0,0.0,Training
2011,malonma02,415000,1,0,3,8,2,0,0,0,56,36,19,7,4,13,0.409,9.16,0.0,0,1.0,0,96.0,1,21,1.0,2.0,2.0,1,8,1.0,56.0,1,6,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2012,malonma02,482500,1,1,0,9,0,0,0,0,33,17,10,2,1,5,0.347,8.18,0.0,0,1.0,0,52.0,2,10,0.0,1.0,0.0,1,9,0.0,33.0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,manesse01,509000,1,6,4,73,0,0,0,3,241,77,26,7,11,55,0.261,2.91,3.0,2,2.0,1,317.0,17,29,5.0,4.0,12.0,1,73,0.0,241.0,9,21,2.0,4,0.0,0.0,0.0,0.0,0.0,Training
2015,manesse01,530000,1,4,2,76,0,0,0,3,190,77,30,7,13,46,0.307,4.26,4.0,2,1.0,0,270.0,13,35,4.0,1.0,11.0,1,76,0.0,190.0,5,11,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2016,manesse01,1400000,1,2,2,29,0,0,0,0,95,34,12,2,8,16,0.274,3.41,2.0,2,0.0,0,134.0,13,14,1.0,1.0,4.0,1,29,0.0,95.0,4,6,2.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2011,manshje01,419000,1,0,0,5,0,0,0,0,10,5,3,0,4,2,0.385,8.1,1.0,0,0.0,0,19.0,1,3,0.0,2.0,0.0,1,5,0.0,10.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,manshje01,765000,1,2,1,53,0,0,0,0,130,40,15,7,22,36,0.241,3.12,2.0,0,0.0,0,189.0,8,20,0.0,1.0,5.0,1,53,0.0,130.0,1,2,0.0,1,0.0,0.0,0.0,0.0,0.0,Validation
2007,marcush01,386100,1,12,6,38,25,0,0,1,477,149,73,27,49,122,0.249,4.13,1.0,1,5.0,0,660.0,6,76,3.0,3.0,16.0,1,38,25.0,477.0,19,27,0.0,6,0.0,0.0,0.0,0.0,0.0,Training
2008,marcush01,402500,1,9,7,25,25,0,0,0,454,126,57,21,50,123,0.222,3.39,2.0,3,8.0,0,630.0,0,60,1.0,3.0,8.0,1,25,25.0,454.0,18,17,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,marcush01,850000,1,13,8,31,31,1,0,0,586,181,79,24,43,165,0.242,3.64,3.0,3,6.0,0,800.0,0,84,1.0,3.0,11.0,1,31,31.0,586.0,18,24,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2011,marcush01,3950000,1,13,7,33,33,0,0,0,602,175,79,22,57,158,0.232,3.54,3.0,6,0.0,0,823.0,0,84,6.0,6.0,12.0,1,33,33.0,602.0,13,26,1.0,4,0.0,0.0,0.0,0.0,0.0,Training
2012,marcush01,7725000,1,7,4,21,21,0,0,0,372,116,51,16,41,109,0.245,3.7,2.0,3,4.0,2,527.0,0,57,6.0,2.0,4.0,1,21,21.0,372.0,11,16,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,marcush01,4000000,1,1,10,14,12,0,0,0,235,85,46,7,21,60,0.284,5.29,2.0,2,4.0,0,334.0,2,48,6.0,4.0,6.0,1,14,12.0,235.0,4,13,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,marmoca01,430000,1,2,4,82,0,0,0,7,262,40,26,10,41,114,0.135,2.68,3.0,6,6.0,1,348.0,22,30,2.0,3.0,2.0,1,82,0.0,262.0,8,6,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2009,marmoca01,575000,1,2,4,79,0,0,0,15,222,43,28,2,65,93,0.17,3.41,3.0,6,12.0,1,335.0,29,29,4.0,1.0,7.0,1,79,0.0,222.0,1,7,2.0,1,0.0,0.0,0.0,0.0,0.0,Training
2010,marmoca01,2125000,1,2,3,77,0,0,0,38,233,40,22,1,52,138,0.147,2.55,4.0,2,8.0,2,332.0,70,23,0.0,0.0,1.0,1,77,0.0,233.0,4,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,marmoca01,2533333,1,2,6,75,0,0,0,34,222,54,33,5,48,99,0.205,4.01,2.0,4,9.0,0,327.0,61,33,4.0,2.0,4.0,1,75,0.0,222.0,6,9,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2012,marmoca01,7333333,1,3,3,61,0,0,0,20,166,40,21,4,45,72,0.2,3.42,0.0,2,2.0,0,247.0,47,24,0.0,0.0,7.0,1,61,0.0,166.0,5,5,1.0,4,0.0,0.0,0.0,0.0,0.0,Training
2013,marmoca01,10133333,3,2,4,52,0,0,0,2,147,40,24,7,40,59,0.439,8.39,3.0,5,4.0,1,225.0,17,26,1.0,2.0,3.0,3,52,0.0,147.0,6,11,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2014,marmoca01,1250000,1,0,3,15,0,0,0,0,40,16,12,3,10,14,0.291,8.1,2.0,2,1.0,0,66.0,6,12,0.0,0.0,1.0,1,15,0.0,40.0,2,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,marotmi01,2300000,1,5,2,13,9,0,0,0,161,64,25,11,16,24,0.295,4.19,1.0,0,1.0,0,234.0,2,26,0.0,0.0,6.0,1,13,9.0,161.0,1,13,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2007,marotmi01,2950000,3,5,7,27,20,0,0,0,349,168,89,26,50,51,0.7130000000000001,15.719999999999999,1.0,2,5.0,0,549.0,2,103,4.0,6.0,14.0,3,27,20.0,349.0,2,22,0.0,4,0.0,0.0,0.0,0.0,0.0,Training
2006,marquja01,5150000,1,14,16,33,33,0,0,0,583,221,130,35,75,96,0.289,6.02,2.0,2,16.0,1,870.0,0,136,12.0,3.0,18.0,1,33,33.0,583.0,13,30,1.0,3,0.0,0.0,0.0,0.0,0.0,Training
2007,marquja01,4750000,1,12,9,34,33,1,1,0,575,190,98,22,76,109,0.256,4.6,6.0,3,13.0,0,846.0,0,111,13.0,1.0,19.0,1,34,33.0,575.0,15,27,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2008,marquja01,6375000,1,11,9,29,28,0,0,0,501,172,84,15,70,91,0.267,4.53,6.0,8,8.0,1,738.0,0,87,10.0,7.0,20.0,1,29,28.0,501.0,14,31,1.0,4,0.0,0.0,0.0,0.0,0.0,Training
2009,marquja01,9875000,1,15,13,33,33,2,1,0,648,218,97,15,80,115,0.267,4.04,6.0,6,4.0,1,921.0,0,104,10.0,10.0,28.0,1,33,33.0,648.0,15,39,2.0,3,0.0,0.0,0.0,0.0,0.0,Training
2010,marquja01,7500000,1,2,9,13,13,0,0,0,176,76,43,9,24,31,0.315,6.6,0.0,1,8.0,1,276.0,0,47,3.0,0.0,9.0,1,13,13.0,176.0,5,4,2.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,marquja01,7500000,3,8,6,23,23,1,1,0,396,154,65,11,43,76,0.669,13.48,1.0,1,5.0,0,587.0,0,74,9.0,5.0,14.0,3,23,23.0,396.0,11,12,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2013,marquja01,3000000,1,9,5,20,20,0,0,0,353,111,53,18,68,72,0.257,4.05,2.0,2,4.0,0,518.0,0,61,8.0,6.0,12.0,1,20,20.0,353.0,8,20,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2015,marquja01,1500000,1,3,4,9,9,0,0,0,142,64,34,10,14,37,0.33,6.46,2.0,3,1.0,0,216.0,0,37,3.0,4.0,3.0,1,9,9.0,142.0,4,5,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,marshev01,512000,1,0,2,13,0,0,0,0,40,20,9,3,5,7,0.357,6.08,1.0,1,0.0,0,61.0,4,9,0.0,0.0,3.0,1,13,0.0,40.0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,marshja01,380000,1,1,2,51,0,0,0,0,126,50,30,3,22,18,0.298,6.43,6.0,2,4.0,0,198.0,15,33,3.0,1.0,7.0,1,51,0.0,126.0,1,16,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2006,marshse01,327000,1,6,9,24,24,0,0,0,377,132,78,20,59,77,0.27,5.59,3.0,6,7.0,0,563.0,0,85,7.0,1.0,12.0,1,24,24.0,377.0,3,21,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2009,marshse01,450000,1,3,7,55,9,1,0,0,256,91,41,10,32,68,0.274,4.32,4.0,2,1.0,0,373.0,10,43,7.0,1.0,6.0,2,56,9.0,257.0,7,16,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,marshse01,950000,1,7,5,80,0,0,0,1,224,58,22,3,25,90,0.21,2.65,5.0,1,2.0,0,307.0,16,25,2.0,2.0,6.0,1,80,0.0,224.0,8,6,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2011,marshse01,1600000,1,6,6,78,0,0,0,5,227,66,19,1,17,79,0.234,2.26,4.0,0,2.0,1,307.0,18,21,6.0,0.0,5.0,1,78,0.0,227.0,5,11,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,marshse01,2725000,1,5,5,73,0,0,0,9,183,55,17,3,16,74,0.232,2.51,2.0,1,3.0,1,256.0,22,18,0.0,0.0,1.0,1,73,0.0,183.0,4,11,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,marshse01,4625000,1,0,1,16,0,0,0,0,31,4,2,0,2,10,0.118,1.74,0.0,2,1.0,0,37.0,3,3,0.0,0.0,1.0,1,16,0.0,31.0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,marshse01,5500000,1,0,0,15,0,0,0,0,42,23,12,1,12,14,0.354,7.71,0.0,1,2.0,0,80.0,4,14,1.0,0.0,1.0,1,15,0.0,42.0,1,6,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2010,martean01,413400,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0,3,78,43.0,1301.0,207,66,11.0,23,0.0,0.0,0.0,0.0,0.0,Training
2006,marteda01,2250000,1,1,7,75,0,0,0,0,175,51,24,5,31,63,0.244,3.7,6.0,3,4.0,1,255.0,15,30,8.0,3.0,5.0,1,75,0.0,175.0,1,10,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,marteda01,2600000,1,2,0,65,0,0,0,0,136,32,12,2,18,51,0.2,2.38,1.0,0,2.0,1,182.0,11,14,0.0,2.0,4.0,1,65,0.0,136.0,1,7,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,marteda01,2150000,3,5,3,72,0,0,0,5,195,52,29,5,26,71,0.423,8.870000000000001,2.0,1,2.0,0,272.0,10,29,1.0,0.0,2.0,3,72,0.0,195.0,3,9,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2009,marteda01,3750000,1,1,3,21,0,0,0,0,40,15,14,3,6,13,0.278,9.45,1.0,0,1.0,0,62.0,6,14,1.0,0.0,1.0,1,21,0.0,40.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,marteda01,4000000,1,0,0,30,0,0,0,0,53,10,8,2,11,12,0.161,4.08,1.0,2,1.0,1,76.0,3,8,0.0,2.0,0.0,1,30,0.0,53.0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,martelu01,480000,1,1,0,13,0,0,0,0,67,19,7,4,9,19,0.229,2.82,0.0,1,1.0,0,93.0,4,7,0.0,0.0,3.0,1,13,0.0,67.0,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,martica03,327000,1,0,1,12,0,0,0,0,31,9,2,0,6,11,0.25,1.74,0.0,0,0.0,0,44.0,4,2,0.0,2.0,0.0,1,12,0.0,31.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,martica03,380000,1,0,0,2,0,0,0,0,8,4,4,3,1,2,0.333,13.5,0.0,0,0.0,0,13.0,1,4,0.0,0.0,0.0,1,2,0.0,8.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,martica04,505000,1,2,4,57,7,0,0,1,268,90,40,4,36,84,0.266,4.03,8.0,8,4.0,1,386.0,13,41,7.0,1.0,5.0,1,57,7.0,268.0,11,23,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2015,martica04,520000,1,14,7,31,29,0,0,0,539,168,60,13,63,184,0.25,3.01,5.0,8,8.0,1,755.0,1,65,9.0,4.0,19.0,1,31,29.0,539.0,18,26,2.0,3,0.0,0.0,0.0,0.0,0.0,Training
2016,martica04,539000,1,16,9,31,31,0,0,0,586,169,66,15,70,174,0.233,3.04,1.0,8,11.0,0,809.0,0,68,2.0,2.0,33.0,1,31,31.0,586.0,25,17,3.0,3,0.0,0.0,0.0,0.0,0.0,Validation
2015,martich02,511025,1,0,2,24,0,0,0,1,62,28,13,2,6,18,0.304,5.66,1.0,3,1.0,0,99.0,8,13,0.0,0.0,0.0,1,24,0.0,62.0,3,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,marticr01,419000,1,1,3,46,0,0,0,0,233,56,29,8,19,58,0.197,3.36,2.0,3,3.0,0,308.0,12,30,2.0,0.0,5.0,1,46,0.0,233.0,9,9,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2012,marticr01,491250,1,5,4,54,0,0,0,1,221,80,32,6,19,65,0.277,3.91,4.0,2,0.0,1,313.0,26,33,3.0,2.0,9.0,1,54,0.0,221.0,8,7,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2013,marticr01,749750,1,0,0,2,0,0,0,0,7,5,2,0,0,0,0.417,7.71,0.0,0,0.0,0,12.0,0,2,0.0,0.0,0.0,1,2,0.0,7.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,martiet01,500000,1,0,0,2,0,0,0,0,12,1,2,1,3,4,0.071,4.5,0.0,0,0.0,0,17.0,1,2,0.0,0.0,0.0,1,2,0.0,12.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,martijo07,400000,1,3,2,9,5,0,0,0,90,46,25,4,12,19,0.351,7.5,2.0,0,1.0,0,148.0,1,27,2.0,2.0,2.0,1,9,5.0,90.0,0,7,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,martini01,515000,1,7,7,24,21,0,0,0,375,135,55,16,46,77,0.274,3.96,2.0,4,13.0,0,558.0,1,66,1.0,5.0,15.0,1,24,21.0,375.0,6,13,4.0,2,0.0,0.0,0.0,0.0,0.0,Training
2006,martipe02,14875000,1,9,8,23,23,0,0,0,398,108,66,19,39,137,0.22,4.48,2.0,2,10.0,1,550.0,0,72,6.0,5.0,7.0,1,23,23.0,398.0,7,13,5.0,0,0.0,0.0,0.0,0.0,0.0,Training
